year,month,day,pc1,pc2,amp,8_phases,4_phases
2012,6,27,-0.758,-0.081,0.763,1,1
2012,6,28,-0.755,0.409,0.858,8,1
2012,6,29,-0.207,0.653,0.685,7,4
2012,6,30,0.248,0.72,0.761,6,4
2012,7,1,0.494,0.482,0.691,5,3
2012,7,2,0.579,0.311,0.657,5,3
2012,7,3,0.469,0.573,0.741,6,4
2012,7,4,0.754,0.945,1.209,6,4
2012,7,5,1.112,0.593,1.26,5,3
2012,7,6,1.337,0.215,1.354,5,3
2012,7,7,1.498,0.248,1.518,5,3
2012,7,8,1.46,0.285,1.488,5,3
2012,7,9,1.492,-0.181,1.503,4,3
2012,7,10,1.531,-0.496,1.609,4,3
2012,7,11,1.849,-0.75,1.995,4,3
2012,7,12,1.517,-0.628,1.642,4,3
2012,7,13,1.544,-0.77,1.726,4,3
2012,7,14,1.408,-0.954,1.701,4,3
2012,7,15,1.263,-0.998,1.61,4,3
2012,7,16,0.957,-1.12,1.473,3,2
2012,7,17,0.332,-0.372,0.499,3,2
2012,7,18,0.242,0.35,0.426,6,4
2012,7,19,-0.005,0.635,0.635,7,4
2012,7,20,-0.08,0.143,0.164,7,4
2012,7,21,-0.076,-0.119,0.141,2,2
2012,7,22,-0.355,0.037,0.357,8,1
2012,7,23,-0.351,0.3,0.462,8,1
2012,7,24,-0.426,0.142,0.449,8,1
2012,7,25,-0.291,0.428,0.518,7,4
2012,7,26,-0.194,0.459,0.498,7,4
2012,7,27,-0.455,0.51,0.683,7,4
2012,7,28,-1.009,0.099,1.014,8,1
2012,7,29,-1.703,-0.946,1.948,1,1
2012,7,30,-2.33,-1.776,2.929,1,1
2012,7,31,-2.592,-2.171,3.381,1,1
2012,8,1,-2.563,-2.355,3.481,1,1
2012,8,2,-2.29,-1.887,2.967,1,1
2012,8,3,-1.883,-1.88,2.66,1,1
2012,8,4,-1.432,-1.695,2.219,2,2
2012,8,5,-0.971,-1.371,1.68,2,2
2012,8,6,-0.915,-0.619,1.105,1,1
2012,8,7,-0.848,-1.054,1.353,2,2
2012,8,8,-0.336,-1.199,1.246,2,2
2012,8,9,0.152,-0.799,0.813,3,2
2012,8,10,0.43,-0.061,0.435,4,3
2012,8,11,0.28,0.047,0.284,5,3
2012,8,12,-0.145,-0.129,0.194,1,1
2012,8,13,-0.407,-0.263,0.485,1,1
2012,8,14,-0.234,-0.305,0.385,2,2
2012,8,15,0.409,0.043,0.411,5,3
2012,8,16,0.675,0.001,0.675,5,3
2012,8,17,0.73,-0.675,0.994,4,3
2012,8,18,0.742,-0.767,1.067,3,2
2012,8,19,0.578,-0.705,0.911,3,2
2012,8,20,0.818,-0.57,0.997,4,3
2012,8,21,0.727,-0.495,0.879,4,3
2012,8,22,0.097,-0.701,0.708,3,2
2012,8,23,0.081,-1.132,1.135,3,2
2012,8,24,0.206,-1.068,1.087,3,2
2012,8,25,0.147,-1.045,1.055,3,2
2012,8,26,0.095,-0.567,0.575,3,2
2012,8,27,0.599,0.036,0.6,5,3
2012,8,28,1.092,0.559,1.226,5,3
2012,8,29,1.01,0.678,1.216,5,3
2012,8,30,0.627,0.453,0.774,5,3
2012,8,31,-0.254,0.783,0.823,7,4
2012,9,1,-0.456,0.869,0.982,7,4
2012,9,2,-0.203,1.093,1.112,7,4
2012,9,3,0.468,1.783,1.843,6,4
2012,9,4,0.56,1.831,1.915,6,4
2012,9,5,0.569,1.753,1.843,6,4
2012,9,6,0.848,1.783,1.975,6,4
2012,9,7,0.978,1.241,1.58,6,4
2012,9,8,1.003,1.124,1.506,6,4
2012,9,9,0.775,0.855,1.154,6,4
2012,9,10,0.287,0.671,0.73,6,4
2012,9,11,0.128,0.768,0.779,6,4
2012,9,12,-0.047,0.894,0.895,7,4
2012,9,13,-0.663,0.897,1.115,7,4
2012,9,14,-1.143,0.937,1.478,8,1
2012,9,15,-0.969,0.732,1.215,8,1
2012,9,16,-0.533,0.386,0.658,8,1
2012,9,17,0.242,0.224,0.329,5,3
2012,9,18,0.819,0.817,1.157,5,3
2012,9,19,0.865,1.122,1.417,6,4
2012,9,20,0.67,0.998,1.202,6,4
2012,9,21,0.461,0.973,1.076,6,4
2012,9,22,0.013,0.761,0.761,6,4
2012,9,23,-0.124,0.468,0.485,7,4
2012,9,24,-0.403,0.6,0.723,7,4
2012,9,25,-0.592,-0.142,0.609,1,1
2012,9,26,-0.645,-0.591,0.875,1,1
2012,9,27,-0.512,0.004,0.512,8,1
2012,9,28,-0.407,0.682,0.794,7,4
2012,9,29,0.082,1.537,1.539,6,4
2012,9,30,-0.301,1.704,1.731,7,4
2012,10,1,-0.967,0.98,1.377,7,4
2012,10,2,-1.368,-0.09,1.371,1,1
2012,10,3,-1.699,-0.578,1.794,1,1
2012,10,4,-1.383,0.595,1.505,8,1
2012,10,5,-0.821,0.82,1.16,8,1
2012,10,6,-0.597,0.223,0.637,8,1
2012,10,7,-0.442,-0.062,0.447,1,1
2012,10,8,-0.729,-0.499,0.883,1,1
2012,10,9,-0.708,-0.812,1.078,2,2
2012,10,10,-0.561,-1.296,1.412,2,2
2012,10,11,-0.221,-1.607,1.622,2,2
2012,10,12,0.161,-1.759,1.766,3,2
2012,10,13,0.062,-1.735,1.736,3,2
2012,10,14,0.192,-1.911,1.921,3,2
2012,10,15,0.302,-2.08,2.102,3,2
2012,10,16,0.67,-1.674,1.803,3,2
2012,10,17,1.413,-0.684,1.57,4,3
2012,10,18,1.975,-0.456,2.027,4,3
2012,10,19,1.758,-0.154,1.765,4,3
2012,10,20,1.84,-0.091,1.842,4,3
2012,10,21,1.971,-0.089,1.973,4,3
2012,10,22,1.73,0.207,1.743,5,3
2012,10,23,1.426,-0.109,1.43,4,3
2012,10,24,1.283,0.048,1.283,5,3
2012,10,25,1.134,-0.309,1.176,4,3
2012,10,26,0.951,-0.483,1.067,4,3
2012,10,27,1.314,-1.072,1.696,4,3
2012,10,28,1.645,-1.261,2.072,4,3
2012,10,29,1.639,-1.657,2.331,3,2
2012,10,30,1.634,-1.574,2.269,4,3
2012,10,31,1.221,-0.839,1.482,4,3
2012,11,1,1.148,-0.167,1.16,4,3
2012,11,2,1.288,0.338,1.332,5,3
2012,11,3,0.987,0.293,1.03,5,3
2012,11,4,1.147,0.546,1.27,5,3
2012,11,5,0.59,0.114,0.6,5,3
2012,11,6,0.875,-0.156,0.888,4,3
2012,11,7,0.77,-0.013,0.77,4,3
2012,11,8,1.079,0.073,1.081,5,3
2012,11,9,1.035,-0.078,1.038,4,3
2012,11,10,0.965,-0.149,0.977,4,3
2012,11,11,0.842,0.331,0.905,5,3
2012,11,12,1.292,0.485,1.38,5,3
2012,11,13,1.364,1.134,1.774,5,3
2012,11,14,0.83,1.04,1.331,6,4
2012,11,15,0.604,1.031,1.195,6,4
2012,11,16,0.283,0.562,0.63,6,4
2012,11,17,0.456,0.173,0.488,5,3
2012,11,18,0.592,-0.226,0.633,4,3
2012,11,19,0.505,-0.179,0.536,4,3
2012,11,20,0.384,0.312,0.495,5,3
2012,11,21,0.381,-0.183,0.422,4,3
2012,11,22,0.369,-0.459,0.588,3,2
2012,11,23,0.357,-0.528,0.637,3,2
2012,11,24,0.404,-0.362,0.543,4,3
2012,11,25,0.509,-0.504,0.716,4,3
2012,11,26,0.392,-0.357,0.53,4,3
2012,11,27,0.311,-0.073,0.32,4,3
2012,11,28,0.359,-0.255,0.441,4,3
2012,11,29,0.544,-0.51,0.746,4,3
2012,11,30,0.437,-0.442,0.621,3,2
2012,12,1,0.231,-0.5,0.551,3,2
2012,12,2,0.253,-0.761,0.802,3,2
2012,12,3,0.181,-1.45,1.461,3,2
2012,12,4,0.122,-0.434,0.451,3,2
2012,12,5,-0.435,-0.04,0.437,1,1
2012,12,6,-0.457,-0.333,0.565,1,1
2012,12,7,-0.297,-0.658,0.722,2,2
2012,12,8,-0.324,-0.237,0.401,1,1
2012,12,9,-0.732,-0.359,0.815,1,1
2012,12,10,-0.597,-0.625,0.865,2,2
2012,12,11,-0.642,-0.378,0.745,1,1
2012,12,12,-0.114,-0.409,0.425,2,2
2012,12,13,0.42,-0.228,0.478,4,3
2012,12,14,0.624,0.036,0.625,5,3
2012,12,15,0.646,-0.081,0.651,4,3
2012,12,16,0.432,-0.738,0.856,3,2
2012,12,17,0.396,-1.051,1.123,3,2
2012,12,18,0.564,-0.818,0.994,3,2
2012,12,19,0.75,0.184,0.772,5,3
2012,12,20,0.718,0.389,0.816,5,3
2012,12,21,0.739,0.116,0.748,5,3
2012,12,22,0.658,0.599,0.89,5,3
2012,12,23,0.795,0.567,0.977,5,3
2012,12,24,0.727,0.74,1.037,6,4
2012,12,25,0.914,0.827,1.233,5,3
2012,12,26,0.648,1.047,1.232,6,4
2012,12,27,0.705,0.615,0.935,5,3
2012,12,28,0.784,0.254,0.824,5,3
2012,12,29,0.581,-0.224,0.623,4,3
2012,12,30,0.833,0.083,0.838,5,3
2012,12,31,1.11,0.82,1.38,5,3
2013,1,1,0.993,1.443,1.751,6,4
2013,1,2,0.583,1.807,1.898,6,4
2013,1,3,0.084,1.759,1.761,6,4
2013,1,4,-0.003,1.643,1.643,7,4
2013,1,5,-0.005,1.691,1.691,7,4
2013,1,6,-0.082,1.556,1.558,7,4
2013,1,7,0.269,1.59,1.612,6,4
2013,1,8,0.042,1.58,1.58,6,4
2013,1,9,-0.176,1.405,1.416,7,4
2013,1,10,-0.39,1.345,1.401,7,4
2013,1,11,-0.436,1.135,1.215,7,4
2013,1,12,-0.837,1.241,1.497,7,4
2013,1,13,-1.43,0.406,1.487,8,1
2013,1,14,-1.305,-0.25,1.329,1,1
2013,1,15,-0.887,0.194,0.908,8,1
2013,1,16,-0.461,-0.029,0.462,1,1
2013,1,17,-0.201,-0.271,0.338,2,2
2013,1,18,-0.055,0.005,0.055,8,1
2013,1,19,0.136,0.388,0.411,6,4
2013,1,20,-0.02,0.317,0.318,7,4
2013,1,21,-0.061,0.492,0.495,7,4
2013,1,22,-0.042,0.467,0.469,7,4
2013,1,23,-0.452,-0.184,0.487,1,1
2013,1,24,-0.663,-0.24,0.705,1,1
2013,1,25,-0.604,0.462,0.76,8,1
2013,1,26,-0.735,0.607,0.953,8,1
2013,1,27,-0.92,0.681,1.145,8,1
2013,1,28,-0.929,0.465,1.039,8,1
2013,1,29,-0.674,0.531,0.859,8,1
2013,1,30,-0.507,0.17,0.534,8,1
2013,1,31,-0.631,0.021,0.631,8,1
2013,2,1,-0.401,0.308,0.506,8,1
2013,2,2,0.292,0.8,0.852,6,4
2013,2,3,0.861,0.73,1.129,5,3
2013,2,4,0.704,0.847,1.101,6,4
2013,2,5,0.326,0.243,0.407,5,3
2013,2,6,0.115,0.138,0.179,6,4
2013,2,7,-0.02,0.218,0.219,7,4
2013,2,8,-0.043,0.157,0.163,7,4
2013,2,9,0.11,0.041,0.118,5,3
2013,2,10,0.18,0.161,0.242,5,3
2013,2,11,0.275,0.637,0.694,6,4
2013,2,12,0.356,0.577,0.678,6,4
2013,2,13,0.368,0.101,0.381,5,3
2013,2,14,0.388,0.347,0.521,5,3
2013,2,15,0.001,0.742,0.742,6,4
2013,2,16,-0.111,1.071,1.077,7,4
2013,2,17,0.029,1.342,1.342,6,4
2013,2,18,0.081,1.875,1.877,6,4
2013,2,19,0.196,1.441,1.455,6,4
2013,2,20,-0.074,1.325,1.327,7,4
2013,2,21,0.043,1.736,1.737,6,4
2013,2,22,-0.006,1.488,1.488,7,4
2013,2,23,0.295,1.105,1.144,6,4
2013,2,24,0.497,0.856,0.989,6,4
2013,2,25,0.307,0.588,0.663,6,4
2013,2,26,0.11,0.319,0.337,6,4
2013,2,27,-0.132,0.08,0.154,8,1
2013,2,28,-0.348,-0.049,0.351,1,1
2013,2,29,-0.338,0.071,0.346,8,1
2013,3,1,-0.147,-0.221,0.265,2,2
2013,3,2,-0.155,-0.169,0.229,2,2
2013,3,3,-0.146,-0.071,0.162,1,1
2013,3,4,-0.205,0.004,0.205,8,1
2013,3,5,-0.25,0.379,0.454,7,4
2013,3,6,-0.452,0.249,0.516,8,1
2013,3,7,-0.326,0.856,0.916,7,4
2013,3,8,-0.585,1.104,1.249,7,4
2013,3,9,-0.713,0.782,1.058,7,4
2013,3,10,-0.906,-0.062,0.909,1,1
2013,3,11,-0.866,0.237,0.898,8,1
2013,3,12,-1.085,0.43,1.167,8,1
2013,3,13,-1.026,0.249,1.056,8,1
2013,3,14,-0.661,-0.225,0.698,1,1
2013,3,15,-0.648,0.043,0.649,8,1
2013,3,16,-0.63,-0.005,0.63,1,1
2013,3,17,-0.61,0.211,0.645,8,1
2013,3,18,-0.387,0.418,0.57,7,4
2013,3,19,-0.425,0.646,0.773,7,4
2013,3,20,-0.261,0.635,0.686,7,4
2013,3,21,-0.13,0.392,0.413,7,4
2013,3,22,-0.261,0.617,0.67,7,4
2013,3,23,-0.599,-0.04,0.601,1,1
2013,3,24,-0.484,0.697,0.848,7,4
2013,3,25,-0.54,0.548,0.77,7,4
2013,3,26,-0.45,0.174,0.482,8,1
2013,3,27,-0.077,0.295,0.305,7,4
2013,3,28,0.048,0.269,0.273,6,4
2013,3,29,0.548,0.23,0.595,5,3
2013,3,30,0.383,-0.088,0.393,4,3
2013,3,31,0.462,-0.192,0.5,4,3
2013,4,1,0.772,-0.656,1.013,4,3
2013,4,2,0.494,-0.628,0.799,3,2
2013,4,3,-0.104,-0.86,0.866,2,2
2013,4,4,-0.514,-1.404,1.495,2,2
2013,4,5,-0.5,-0.95,1.074,2,2
2013,4,6,-0.245,0.274,0.367,7,4
2013,4,7,-0.093,0.584,0.591,7,4
2013,4,8,0.139,0.988,0.997,6,4
2013,4,9,0.13,1.08,1.088,6,4
2013,4,10,0.223,0.966,0.991,6,4
2013,4,11,0.158,0.256,0.3,6,4
2013,4,12,-0.156,-0.267,0.31,2,2
2013,4,13,-0.355,-0.309,0.471,1,1
2013,4,14,-0.614,-0.346,0.705,1,1
2013,4,15,-0.508,-0.227,0.556,1,1
2013,4,16,-0.776,-0.343,0.849,1,1
2013,4,17,-0.858,-1.391,1.635,2,2
2013,4,18,-0.641,-1.301,1.45,2,2
2013,4,19,-0.689,-0.827,1.077,2,2
2013,4,20,-0.41,-0.611,0.736,2,2
2013,4,21,0.01,-0.448,0.448,3,2
2013,4,22,0.33,-0.477,0.579,3,2
2013,4,23,0.36,-0.45,0.576,3,2
2013,4,24,0.067,-0.49,0.495,3,2
2013,4,25,-0.145,-0.301,0.335,2,2
2013,4,26,-0.174,-0.157,0.235,1,1
2013,4,27,0.002,-0.421,0.421,3,2
2013,4,28,0.146,-0.531,0.55,3,2
2013,4,29,0.331,-1.149,1.196,3,2
2013,4,30,-0.18,-1.337,1.349,2,2
2013,5,1,-0.558,-1.182,1.307,2,2
2013,5,2,-0.012,-1.02,1.02,2,2
2013,5,3,0.513,-1.139,1.249,3,2
2013,5,4,1.198,-0.743,1.41,4,3
2013,5,5,1.168,-0.915,1.484,4,3
2013,5,6,0.814,-1.071,1.345,3,2
2013,5,7,0.848,-0.948,1.272,3,2
2013,5,8,0.663,-0.496,0.828,4,3
2013,5,9,0.709,-0.107,0.717,4,3
2013,5,10,0.242,0.063,0.25,5,3
2013,5,11,0.324,0.117,0.344,5,3
2013,5,12,-0.01,-0.477,0.477,2,2
2013,5,13,0.038,-0.77,0.771,3,2
2013,5,14,0.036,-0.543,0.545,3,2
2013,5,15,0.027,-0.884,0.884,3,2
2013,5,16,-0.266,-1.425,1.45,2,2
2013,5,17,0.015,-1.662,1.662,3,2
2013,5,18,0.021,-1.454,1.454,3,2
2013,5,19,-0.066,-1.107,1.109,2,2
2013,5,20,-0.019,-0.806,0.806,2,2
2013,5,21,0.114,-0.669,0.678,3,2
2013,5,22,-0.062,-0.927,0.929,2,2
2013,5,23,-0.339,-1.028,1.082,2,2
2013,5,24,-0.588,-1.277,1.406,2,2
2013,5,25,-0.35,-0.988,1.048,2,2
2013,5,26,-0.413,-0.656,0.775,2,2
2013,5,27,-0.232,0.034,0.234,8,1
2013,5,28,-0.323,0.18,0.37,8,1
2013,5,29,-0.397,-0.04,0.399,1,1
2013,5,30,-0.106,-0.096,0.142,1,1
2013,5,31,0.155,-0.104,0.187,4,3
2013,6,1,0.343,0.034,0.345,5,3
2013,6,2,0.521,0.362,0.634,5,3
2013,6,3,0.61,0.292,0.676,5,3
2013,6,4,0.245,0.095,0.263,5,3
2013,6,5,0.383,-0.06,0.388,4,3
2013,6,6,0.279,-0.209,0.349,4,3
2013,6,7,-0.547,0.027,0.548,8,1
2013,6,8,-0.671,0.158,0.689,8,1
2013,6,9,-0.654,0.582,0.876,8,1
2013,6,10,-0.126,1.31,1.316,7,4
2013,6,11,-0.128,1.452,1.458,7,4
2013,6,12,-0.642,1.171,1.335,7,4
2013,6,13,-0.446,1.508,1.573,7,4
2013,6,14,-0.417,1.514,1.57,7,4
2013,6,15,-0.56,1.192,1.317,7,4
2013,6,16,-0.653,1.492,1.629,7,4
2013,6,17,-0.646,1.547,1.676,7,4
2013,6,18,-0.574,1.79,1.879,7,4
2013,6,19,-0.366,1.964,1.998,7,4
2013,6,20,-0.217,1.522,1.537,7,4
2013,6,21,-0.189,1.267,1.282,7,4
2013,6,22,0.051,0.746,0.747,6,4
2013,6,23,0.496,0.279,0.569,5,3
2013,6,24,0.713,-0.058,0.715,4,3
2013,6,25,0.573,-0.057,0.576,4,3
2013,6,26,0.256,-0.239,0.35,4,3
2013,6,27,0.063,-0.403,0.408,3,2
2013,6,28,0.059,-0.437,0.441,3,2
2013,6,29,0.001,-0.489,0.489,3,2
2013,6,30,0.221,-0.603,0.642,3,2
2013,7,1,0.968,-0.372,1.037,4,3
2013,7,2,1.35,-0.107,1.354,4,3
2013,7,3,1.504,0.217,1.519,5,3
2013,7,4,1.794,0.205,1.805,5,3
2013,7,5,1.572,-0.097,1.575,4,3
2013,7,6,1.19,-0.51,1.294,4,3
2013,7,7,1.043,-0.699,1.256,4,3
2013,7,8,0.681,-0.707,0.981,3,2
2013,7,9,0.183,-0.405,0.445,3,2
2013,7,10,0.047,-0.122,0.131,3,2
2013,7,11,0.134,-0.182,0.226,3,2
2013,7,12,0.347,0.092,0.359,5,3
2013,7,13,0.631,0.399,0.746,5,3
2013,7,14,0.281,0.541,0.61,6,4
2013,7,15,-0.036,0.344,0.346,7,4
2013,7,16,0.0,0.063,0.063,7,4
2013,7,17,-0.049,0.86,0.861,7,4
2013,7,18,-0.313,0.677,0.746,7,4
2013,7,19,-0.353,0.631,0.723,7,4
2013,7,20,0.162,0.756,0.773,6,4
2013,7,21,-0.102,1.382,1.386,7,4
2013,7,22,-0.172,0.799,0.817,7,4
2013,7,23,-0.186,0.226,0.293,7,4
2013,7,24,0.022,0.338,0.338,6,4
2013,7,25,0.05,0.605,0.607,6,4
2013,7,26,0.297,0.849,0.899,6,4
2013,7,27,0.066,0.892,0.895,6,4
2013,7,28,-0.057,1.297,1.298,7,4
2013,7,29,-0.162,1.545,1.554,7,4
2013,7,30,-0.36,1.82,1.855,7,4
2013,7,31,0.005,1.537,1.537,6,4
2013,8,1,0.472,1.371,1.45,6,4
2013,8,2,1.155,1.099,1.594,5,3
2013,8,3,1.378,0.812,1.6,5,3
2013,8,4,1.261,0.522,1.365,5,3
2013,8,5,1.343,0.128,1.349,5,3
2013,8,6,1.108,0.156,1.119,5,3
2013,8,7,0.921,0.473,1.035,5,3
2013,8,8,0.979,0.703,1.206,5,3
2013,8,9,0.582,0.467,0.746,5,3
2013,8,10,0.225,0.343,0.41,6,4
2013,8,11,0.124,0.384,0.404,6,4
2013,8,12,0.157,-0.037,0.162,4,3
2013,8,13,0.326,-0.763,0.83,3,2
2013,8,14,0.128,-1.27,1.276,3,2
2013,8,15,-0.749,-1.427,1.612,2,2
2013,8,16,-1.203,-1.567,1.975,2,2
2013,8,17,-1.389,-1.682,2.181,2,2
2013,8,18,-1.594,-1.465,2.165,1,1
2013,8,19,-1.843,-0.727,1.981,1,1
2013,8,20,-1.419,0.009,1.419,8,1
2013,8,21,-0.615,0.566,0.836,8,1
2013,8,22,-0.196,0.766,0.791,7,4
2013,8,23,0.19,0.654,0.681,6,4
2013,8,24,0.08,0.017,0.082,5,3
2013,8,25,0.458,-0.774,0.899,3,2
2013,8,26,0.594,-1.093,1.244,3,2
2013,8,27,1.15,-1.21,1.669,3,2
2013,8,28,1.008,-0.881,1.339,4,3
2013,8,29,1.495,-1.224,1.932,4,3
2013,8,30,1.849,-1.534,2.403,4,3
2013,8,31,1.938,-1.861,2.687,4,3
2013,9,1,1.466,-2.218,2.659,3,2
2013,9,2,0.748,-1.879,2.022,3,2
2013,9,3,0.805,-0.855,1.174,3,2
2013,9,4,0.964,-0.208,0.986,4,3
2013,9,5,1.011,0.145,1.021,5,3
2013,9,6,1.161,0.177,1.174,5,3
2013,9,7,0.984,0.39,1.058,5,3
2013,9,8,0.726,0.409,0.834,5,3
2013,9,9,0.56,0.038,0.561,5,3
2013,9,10,0.38,-0.105,0.394,4,3
2013,9,11,-0.026,-0.561,0.562,2,2
2013,9,12,-0.637,-0.816,1.035,2,2
2013,9,13,-1.067,-0.782,1.323,1,1
2013,9,14,-1.069,-0.005,1.069,1,1
2013,9,15,-1.183,0.608,1.33,8,1
2013,9,16,-1.679,0.175,1.688,8,1
2013,9,17,-2.087,0.406,2.126,8,1
2013,9,18,-2.438,0.49,2.487,8,1
2013,9,19,-2.393,0.255,2.406,8,1
2013,9,20,-2.817,-0.133,2.82,1,1
2013,9,21,-3.191,-0.769,3.282,1,1
2013,9,22,-2.738,-1.389,3.07,1,1
2013,9,23,-1.915,-1.368,2.353,1,1
2013,9,24,-1.565,-0.321,1.597,1,1
2013,9,25,-1.402,0.355,1.446,8,1
2013,9,26,-1.663,0.282,1.687,8,1
2013,9,27,-2.024,0.272,2.043,8,1
2013,9,28,-2.034,0.38,2.069,8,1
2013,9,29,-1.931,0.122,1.935,8,1
2013,9,30,-1.12,-0.081,1.123,1,1
2013,10,1,-1.041,-0.056,1.042,1,1
2013,10,2,-1.561,0.094,1.563,8,1
2013,10,3,-2.02,0.072,2.021,8,1
2013,10,4,-2.028,-0.347,2.058,1,1
2013,10,5,-1.889,-0.472,1.947,1,1
2013,10,6,-1.557,-0.165,1.566,1,1
2013,10,7,-1.342,0.859,1.593,8,1
2013,10,8,-1.388,1.013,1.719,8,1
2013,10,9,-1.444,0.884,1.693,8,1
2013,10,10,-1.913,0.777,2.065,8,1
2013,10,11,-2.131,0.158,2.137,8,1
2013,10,12,-2.264,-0.815,2.406,1,1
2013,10,13,-1.76,-1.766,2.493,2,2
2013,10,14,-0.746,-1.595,1.76,2,2
2013,10,15,0.524,-0.226,0.571,4,3
2013,10,16,0.675,-0.846,1.082,3,2
2013,10,17,0.43,-1.589,1.646,3,2
2013,10,18,-0.195,-1.704,1.715,2,2
2013,10,19,-0.57,-2.125,2.2,2,2
2013,10,20,-0.603,-1.235,1.374,2,2
2013,10,21,-1.007,-1.465,1.778,2,2
2013,10,22,-1.185,-1.803,2.157,2,2
2013,10,23,-1.182,-1.951,2.281,2,2
2013,10,24,-0.753,-1.199,1.416,2,2
2013,10,25,-0.092,0.238,0.255,7,4
2013,10,26,-0.011,0.354,0.354,7,4
2013,10,27,-0.3,-0.114,0.321,1,1
2013,10,28,-0.368,-0.543,0.656,2,2
2013,10,29,-0.118,-0.456,0.471,2,2
2013,10,30,0.07,-0.323,0.33,3,2
2013,10,31,0.407,-0.549,0.684,3,2
2013,11,1,0.544,-0.294,0.619,4,3
2013,11,2,0.854,-0.067,0.856,4,3
2013,11,3,0.9,-0.108,0.906,4,3
2013,11,4,0.779,-0.135,0.791,4,3
2013,11,5,0.952,0.479,1.066,5,3
2013,11,6,0.942,1.219,1.541,6,4
2013,11,7,0.593,0.87,1.052,6,4
2013,11,8,0.555,0.34,0.651,5,3
2013,11,9,1.143,0.133,1.151,5,3
2013,11,10,1.218,-0.198,1.234,4,3
2013,11,11,0.774,-0.638,1.003,4,3
2013,11,12,0.398,-0.72,0.823,3,2
2013,11,13,0.931,-0.592,1.103,4,3
2013,11,14,1.239,-0.635,1.392,4,3
2013,11,15,1.167,-0.713,1.368,4,3
2013,11,16,1.045,-0.352,1.102,4,3
2013,11,17,1.001,0.004,1.001,5,3
2013,11,18,1.102,0.482,1.203,5,3
2013,11,19,1.037,0.737,1.273,5,3
2013,11,20,0.758,0.979,1.239,6,4
2013,11,21,0.339,0.576,0.668,6,4
2013,11,22,0.124,0.122,0.174,5,3
2013,11,23,0.222,0.202,0.3,5,3
2013,11,24,0.168,0.145,0.222,5,3
2013,11,25,0.55,0.1,0.559,5,3
2013,11,26,0.802,0.22,0.831,5,3
2013,11,27,1.085,0.017,1.085,5,3
2013,11,28,1.17,-0.168,1.182,4,3
2013,11,29,1.148,-0.309,1.189,4,3
2013,11,30,1.057,-0.676,1.255,4,3
2013,12,1,0.805,-0.733,1.089,4,3
2013,12,2,0.446,-0.945,1.045,3,2
2013,12,3,0.149,-0.758,0.772,3,2
2013,12,4,0.164,-0.834,0.85,3,2
2013,12,5,0.294,-0.302,0.421,3,2
2013,12,6,0.565,-0.089,0.572,4,3
2013,12,7,0.425,-0.204,0.472,4,3
2013,12,8,0.201,-0.402,0.449,3,2
2013,12,9,0.454,-0.691,0.827,3,2
2013,12,10,0.803,-0.348,0.875,4,3
2013,12,11,1.121,0.395,1.189,5,3
2013,12,12,1.24,0.886,1.525,5,3
2013,12,13,1.204,1.276,1.754,6,4
2013,12,14,0.838,1.353,1.591,6,4
2013,12,15,0.184,0.365,0.408,6,4
2013,12,16,-0.199,-0.557,0.592,2,2
2013,12,17,-0.415,-0.718,0.829,2,2
2013,12,18,-0.087,-0.014,0.088,1,1
2013,12,19,0.466,0.783,0.911,6,4
2013,12,20,0.417,1.013,1.095,6,4
2013,12,21,0.587,0.333,0.675,5,3
2013,12,22,0.708,0.39,0.808,5,3
2013,12,23,0.272,0.415,0.497,6,4
2013,12,24,0.111,0.299,0.319,6,4
2013,12,25,-0.147,-0.029,0.15,1,1
2013,12,26,0.012,-0.262,0.263,3,2
2013,12,27,0.14,0.486,0.506,6,4
2013,12,28,0.607,0.449,0.755,5,3
2013,12,29,0.822,0.357,0.896,5,3
2013,12,30,0.871,0.507,1.007,5,3
2014,1,1,0.816,0.5,0.957,5,3
2014,1,2,0.656,0.549,0.855,5,3
2014,1,3,0.408,0.285,0.497,5,3
2014,1,4,0.132,-0.035,0.136,4,3
2014,1,5,-0.009,-0.45,0.45,2,2
2014,1,6,-0.066,-0.326,0.333,2,2
2014,1,7,-0.032,0.09,0.096,7,4
2014,1,8,0.049,0.352,0.356,6,4
2014,1,9,0.479,0.532,0.716,6,4
2014,1,10,0.46,0.827,0.946,6,4
2014,1,11,0.36,1.005,1.067,6,4
2014,1,12,0.367,1.233,1.287,6,4
2014,1,13,0.095,1.022,1.026,6,4
2014,1,14,-0.867,0.78,1.166,8,1
2014,1,15,-1.047,0.167,1.06,8,1
2014,1,16,-0.835,0.38,0.918,8,1
2014,1,17,-0.377,0.72,0.813,7,4
2014,1,18,-0.064,0.332,0.338,7,4
2014,1,19,-0.193,0.7,0.726,7,4
2014,1,20,-0.104,1.818,1.821,7,4
2014,1,21,-0.524,1.376,1.473,7,4
2014,1,22,-0.894,0.688,1.128,8,1
2014,1,23,-1.378,-0.042,1.379,1,1
2014,1,24,-1.311,0.378,1.364,8,1
2014,1,25,-1.212,0.756,1.429,8,1
2014,1,26,-1.461,0.317,1.494,8,1
2014,1,27,-1.286,-0.218,1.305,1,1
2014,1,28,-0.866,0.486,0.993,8,1
2014,1,29,-0.334,1.114,1.163,7,4
2014,1,30,-0.014,1.345,1.345,7,4
2014,1,31,0.093,0.907,0.912,6,4
